mean_r,std_r,kur_r,skew_r,mean_g,std_g,kur_g,skew_g,mean_b,std_b,kur_b,skew_b,entropy_r,entropy_g,contrast_r,contrast_g,contrast_b,corr_rg,corr_rb,corr_gb,moment_r,moment_g,moment_b,label
108.3957,20.19016398,3.088217631,1.472111882,104.8655,20.11559121,3.233116687,1.555382474,105.8232,19.63298097,3.284002915,1.561286172,9.194108268,9.193237509,9.194317962,143,140,141,0.967167404,0.984834524,0.948814051,407.6427215,404.6370098,0
124.2606,44.93551032,-0.567558249,0.290453639,123.2668,43.62098369,-0.53955212,0.255352026,122.3942,41.54681223,-0.431214811,0.172050952,9.143459673,9.146061699,9.150569754,226,217,213,0.990285211,0.992241921,0.974555915,2019.200088,1902.790218,1
106.4089,16.17882878,3.277435374,-1.438531555,104.8991,17.83162133,2.62734848,-1.269368775,111.568,20.98314028,1.932295573,-1.070763911,9.19752354,9.194259976,9.190685948,119,122,137,0.973044286,0.961654852,0.906191956,261.7545008,317.9667192,0
159.4151,40.92083078,0.13142265,-0.851255837,150.9773,40.76214892,0.115540534,-0.841349262,142.4886,36.83665118,0.192987026,-0.848915568,9.17330582,9.169043798,9.172713709,204,204,196,0.992310283,0.992852162,0.980545129,1674.514392,1661.552785,1
171.0775,21.60473776,4.471958438,-1.657545255,176.8937,21.79894494,4.556333922,-1.698989354,183.5017,21.44504598,4.63198388,-1.710463232,9.20159006,9.202017489,9.202896226,203,206,199,0.992052064,0.990342976,0.984793537,466.7646938,475.1940003,0
82.7566,23.73563895,3.947797286,1.573967924,96.0064,23.57449382,3.986971554,1.543487801,107.2637,22.656389,3.829551322,1.500950183,9.172788256,9.182524622,9.189568108,176,182,179,0.959365823,0.983146162,0.918102399,563.3805564,555.756759,0
126.5713,32.54958857,-0.245066577,0.318283349,127.7224,32.43432346,-0.142202942,0.335681246,132.4514,31.67806872,-0.095176474,0.346888867,9.177208969,9.178059349,9.181771399,213,211,207,0.991005887,0.988594044,0.968902341,1059.475716,1051.985338,0
130.3736,21.2136141,0.708708066,0.7230808,128.8803,20.22826171,0.719175324,0.718701679,129.8226,18.83337806,0.68321641,0.658957401,9.197428833,9.198317503,9.200028171,167,156,151,0.992628361,0.98971242,0.981903549,450.017423,409.1825719,0
104.7917,28.99276998,1.169297678,0.36612938,108.6622,27.20310444,1.637096211,-0.19722246,114.0685,25.91973394,2.27028586,-1.037463223,9.170974769,9.176393893,9.180641541,205,201,199,0.959174648,0.923903998,0.840091009,840.5807111,740.0088912,0
123.7571,23.15742429,0.221265297,0.672759011,124.0635,22.37680647,0.285787549,0.695579495,122.7129,21.00718624,0.369024879,0.715098135,9.193273711,9.194497229,9.196071832,141,138,130,0.987717708,0.985597113,0.963896186,536.2662996,500.7214678,0
190.4278,37.13840852,-1.131751723,0.048728273,187.1719,35.02774544,-1.060279415,0.081995296,187.7479,31.81164481,-0.912936117,0.094955891,9.191148021,9.192714315,9.195915148,159,158,157,0.99582057,0.991026499,0.976978121,1379.261387,1226.94295,1
151.9344,44.73938418,-1.151897361,-0.371745621,147.3283,42.2694632,-1.147770755,-0.330670785,140.7899,37.91202129,-1.097255441,-0.312911527,9.163965298,9.166614138,9.172072744,189,183,186,0.994896798,0.986820948,0.97741953,2001.612497,1786.707519,1
153.9317,29.78482223,-0.513777439,-0.299148177,154.314,25.94769362,-0.277173627,-0.350103914,152.1679,22.69831072,0.160504728,-0.4355114,9.190910148,9.195710958,9.198820169,174,168,166,0.992200416,0.987258713,0.972719155,887.1356351,673.282804,1
131.0176,35.43802887,-0.649822524,0.425992906,129.738,33.23983387,-0.656201617,0.42164256,128.0422,30.27740443,-0.713212845,0.336199247,9.174209801,9.177929287,9.182555238,181,167,177,0.995676223,0.989680741,0.978889128,1255.85389,1104.886556,1
129.4688,37.84909545,-0.50065844,0.011971843,128.3768,35.14887227,-0.335763067,-0.035809739,126.3433,30.33326301,-0.231086848,-0.274023126,9.165928317,9.171280544,9.179912697,214,207,200,0.990747893,0.98635347,0.965598236,1432.554027,1235.443222,1
116.0131,23.65613511,1.274486098,0.951686075,114.8,24.20030165,1.592887536,1.073763074,114.7806,23.49905665,1.663120677,1.040880471,9.190397827,9.189203189,9.190330202,151,151,151,0.986881077,0.990001869,0.975869761,559.6127284,585.6546,0
175.7765,38.05957892,0.499845127,-0.837690024,164.6595,37.41329389,0.62756602,-0.898875506,154.0463,34.43679364,0.707564819,-0.898594218,9.184549262,9.181545621,9.182532335,218,224,217,0.98397975,0.979782851,0.9413659,1448.531548,1399.75456,1
204.224,46.11430173,-1.616287618,-0.489396444,191.7824,37.5596439,-1.567842361,-0.490683763,155.6641,21.43674115,0.761770371,0.891906746,9.183556302,9.190347139,9.201146118,143,131,136,0.75325034,0.857172631,0.521792238,2126.528824,1410.72685,0
94.9452,30.4294265,1.395504999,1.044527055,101.9252,27.4577713,1.926247631,1.102504456,109.1827,25.10556752,2.152815218,1.092868401,9.161915528,9.17604481,9.18519926,207,195,183,0.957780249,0.974840254,0.88744314,925.949997,753.929205,0
154.7949,32.98721319,0.426428765,-1.214993228,153.6861,32.65083409,0.39085938,-1.205937678,152.1192,31.93758274,0.40345655,-1.205602859,9.184791523,9.184988305,9.185624976,175,173,169,0.994400014,0.995224351,0.991813241,1088.156234,1066.076967,0
181.0598,23.11307474,3.030019601,-1.920531381,178.5934,21.94833197,2.961091705,-1.899758053,176.7473,21.64188168,2.927048988,-1.875743253,9.201350902,9.202053652,9.202125712,129,126,122,0.96376247,0.977769563,0.957258239,534.214224,481.7292764,0
120.4846,41.88714794,-0.693207054,0.319249095,118.6647,39.64278085,-0.673785274,0.277624951,118.3369,37.99748937,-0.615603218,0.191242549,9.149279139,9.153765965,9.157549273,207,204,201,0.995452895,0.995488067,0.988475805,1754.533163,1571.550074,1
116.1278,29.7472968,-0.718778851,0.250055171,117.1997,28.37387566,-0.680040556,0.31924701,118.3083,26.56427396,-0.639580325,0.358353429,9.177444199,9.181165496,9.185343717,161,158,160,0.996932089,0.995384729,0.99004917,884.9016672,805.0768199,1
120.3564,30.42744122,0.491478494,0.764811345,120.7113,29.58710111,0.63869015,0.836534586,124.1358,29.09747684,0.864073688,0.899620732,9.179428026,9.181441178,9.183996745,195,181,179,0.983602451,0.990131416,0.96597356,925.829179,875.3965523,0
148.7512,41.08599638,-0.393458153,-0.587776779,140.2045,40.94159596,-0.465833808,-0.571332152,132.53,36.84569039,-0.42176017,-0.597491598,9.168368842,9.163143382,9.167746807,198,203,183,0.987429128,0.991425879,0.969044995,1688.059099,1676.21428,1
134.878,40.5837297,-0.635597341,0.183989637,133.5372,39.4549492,-0.577755625,0.201225543,132.0314,37.64159154,-0.445568282,0.171767448,9.164115082,9.165864281,9.168780672,232,234,234,0.99447551,0.992583998,0.981529724,1647.039116,1556.693016,1
132.0124,30.3693702,-0.294404865,-0.033078429,131.6995,28.73880303,-0.263256311,0.012868381,130.5644,26.72450285,-0.215757553,0.07463008,9.183105349,9.185992319,9.18907112,197,193,190,0.994620212,0.993679901,0.986388888,922.2986462,825.9187998,0
107.7375,21.77256976,1.920884934,0.957832578,112.5627,21.54230881,2.008547092,0.842930737,117.5854,21.56349477,2.008311042,0.609002231,9.190675993,9.192526112,9.193711108,171,174,180,0.947402251,0.969808555,0.878270895,474.0447938,464.0710687,0
102.9519,31.17796315,-0.045446192,0.65245953,106.3905,27.13991912,0.560716009,0.750621231,111.1644,23.97877755,1.013878703,0.742046174,9.165749679,9.178812076,9.187689115,196,191,183,0.967470975,0.970964004,0.897995999,972.0653864,736.5752098,0
118.1816,47.03939861,-0.899946512,0.304935371,115.6861,45.59279073,-0.913653142,0.275210855,112.3963,43.73547812,-0.914099835,0.207697525,9.129816277,9.131075731,9.132245793,213,213,208,0.996980501,0.996221944,0.990076234,2212.705021,2078.702567,1
141.204,45.04743704,-1.339533014,0.022883826,137.6977,42.23723848,-1.301388707,0.042303322,132.5415,37.66536443,-1.225857524,0.042936178,9.158043492,9.162178537,9.169109691,188,181,176,0.994753887,0.988971524,0.977134991,2029.271584,1783.984315,1
110.4042,39.10939558,-0.524059621,0.370953192,108.8348,38.16678018,-0.441314449,0.39351234,107.2817,37.38417506,-0.340319615,0.370670755,9.147227413,9.148621074,9.149077217,212,216,221,0.995521999,0.995878452,0.988517015,1529.544822,1456.703109,1
118.8043,30.97959976,0.574507443,0.734898478,119.1955,30.82228868,0.662766583,0.701332397,119.7931,29.50591623,0.715979262,0.663286508,9.177294441,9.17768355,9.180603083,198,203,206,0.993133502,0.990568559,0.980551642,959.7356015,950.0134798,0
136.5554,33.85043177,-0.59685272,-0.061584995,140.0244,32.45875544,-0.332010959,-0.152589739,141.8,31.7840117,0.017505353,-0.247254083,9.178606535,9.182399669,9.183982916,192,201,210,0.983957074,0.984674857,0.947939833,1145.851731,1053.570805,1
112.2084,28.23970201,0.436072171,0.923463947,110.4003,26.62905293,0.661479758,0.981145115,108.264,24.11169641,0.851678241,0.966341903,9.180187806,9.182707324,9.186669885,163,162,157,0.987914056,0.97963819,0.946253802,797.4807694,709.1064599,1
126.1813,29.85522451,0.116698151,0.607732385,130.4362,28.76926015,0.121192932,0.543589749,133.0624,27.44910028,0.176689221,0.467210009,9.182972856,9.186433258,9.189301011,179,178,176,0.989135315,0.990514806,0.970196322,891.3344303,827.6703296,1
124.2359,31.35887516,-0.334719033,0.293641468,121.7722,29.9907737,-0.167096284,0.376149198,120.2797,29.44089109,-0.043973765,0.379135162,9.178384553,9.180124672,9.180472593,180,169,183,0.991359769,0.989744065,0.976175296,983.3790512,899.4465072,0
99.4317,45.61054193,-0.505505087,0.294349043,98.058,45.52345808,-0.549156562,0.229639199,98.1417,44.72574003,-0.572181179,0.194871088,9.09963766,9.095268628,9.099139252,239,230,228,0.994502017,0.997324309,0.989213275,2080.321535,2072.385236,1
129.3645,38.8053687,-0.988484173,0.228841891,134.2996,36.23058708,-0.803645683,0.135401435,136.3915,34.19695056,-0.611591083,-0.025673747,9.16503017,9.173386833,9.177973695,203,208,202,0.986136595,0.986143512,0.951743623,1505.85664,1312.65544,1
99.3236,39.39320605,-0.107005089,0.366022852,96.2587,39.23385495,-0.088965317,0.332327241,95.5102,38.06923293,-0.01597651,0.343318666,9.12951144,9.123912231,9.127904669,244,245,243,0.994387075,0.995951849,0.990139012,1551.824683,1539.295374,1
119.3059,41.60300861,-0.866354325,0.300937562,118.9516,38.42345713,-0.760821145,0.275535537,116.195,36.31720219,-0.627474481,0.215697582,9.149072675,9.157666743,9.160614888,197,186,185,0.991747925,0.990191804,0.971673727,1730.810325,1476.362057,1
121.2746,35.07427825,-0.396707816,0.338539002,120.4377,33.27642287,-0.375780935,0.352885856,117.5126,30.659531,-0.332282893,0.328591391,9.168403462,9.172173901,9.176262697,191,186,177,0.99699854,0.99545224,0.989712032,1230.204995,1107.320319,1
104.8512,29.84471576,0.331622932,-0.319722747,107.8266,29.35294078,0.626122734,-0.769410969,112.2738,30.46230184,0.607241781,-1.109457227,9.166093597,9.168181844,9.167213647,174,174,168,0.945099056,0.896424928,0.766097529,890.7070586,861.5951324,0
113.6004,29.17128245,3.725486943,1.802639359,113.7488,25.67016748,3.494764079,1.765359907,113.7824,23.30677263,3.788853609,1.829275755,9.180799572,9.187258317,9.191259828,191,171,161,0.992065587,0.99099575,0.981519559,850.9637198,658.9574986,0
124.9457,31.41059935,-0.500370019,0.315834757,124.702,29.01625744,-0.396265059,0.304265213,124.6626,25.92895604,-0.2519053,0.232589779,9.178753832,9.183273046,9.188621696,188,178,171,0.989432614,0.989556606,0.968594554,986.6257515,841.943196,1
157.9534,23.60330122,-0.758603773,-0.616996072,157.9978,23.85406035,-0.755407011,-0.604429792,158.0126,22.47219707,-0.80590635,-0.543896444,9.198724212,9.198483992,9.199881691,125,127,126,0.992943045,0.994258629,0.988822882,557.1158284,569.0161952,0
127.475,35.20519812,-0.491881879,0.22052381,127.416,31.88989094,-0.320172728,0.19211081,126.4703,28.77316663,-0.105124475,0.119914469,9.171677624,9.178582825,9.184001331,208,200,188,0.991018778,0.98688222,0.965945202,1239.405975,1016.965144,1
85.649,28.60655867,2.86183157,1.754020953,90.9181,25.91073122,3.267990562,1.8187684,94.7223,23.20299943,3.243890611,1.791006336,9.161500009,9.174417034,9.183392,223,209,188,0.963067862,0.968905675,0.960939206,818.335199,671.3659924,0
150.0111,21.591382,3.181906019,-0.692998307,148.8514,21.75520439,3.375900152,-0.730737649,153.1518,21.9606684,3.828561772,-0.902385932,9.19935125,9.198960457,9.199291252,190,192,195,0.988140547,0.993140239,0.985573847,466.1877768,473.288918,0
131.9308,8.975779151,2.279492674,0.763742651,131.5241,8.651706143,2.304073462,0.765810517,132.1348,8.369864333,2.336964292,0.759579048,9.208057442,9.208205499,9.208359673,107,103,105,0.987589759,0.984048873,0.976771938,80.56461136,74.85201919,0
113.7221,18.63269899,1.438518581,0.684132998,118.8852,17.82530844,1.397756065,0.751039953,124.2355,16.95288293,1.364858927,0.715888375,9.197177642,9.199354388,9.201217724,142,135,131,0.97430082,0.983356532,0.943762106,347.1774716,317.741621,0
109.7402,17.12426652,2.000226527,0.970620348,115.7243,16.70847358,2.010374343,1.126700956,121.8823,16.43469034,1.941560881,1.112773139,9.198571891,9.200331967,9.201589831,140,126,123,0.944584422,0.977900278,0.894591514,293.240504,279.1730895,0
116.4019,36.92462019,-0.433477928,0.342366646,118.5326,33.41042558,-0.385492046,0.393895059,117.1066,29.86303462,-0.364631067,0.385335792,9.159757044,9.170793204,9.178014046,199,192,182,0.993916014,0.98934062,0.974299326,1363.427576,1116.256537,1
117.7193,43.59242259,-0.484305524,0.380132094,117.3998,43.27383459,-0.410793539,0.358879186,116.4907,43.08901616,-0.356371992,0.316855225,9.141114197,9.141428121,9.140360842,223,228,232,0.994303267,0.99454188,0.981782732,1900.299308,1872.62476,1
135.2208,11.44326209,2.567084446,-1.354505699,134.949,10.1712044,1.92642024,-1.047497492,134.6706,8.791444457,3.07876477,-1.051188185,9.206595286,9.207410489,9.208150394,91,89,90,0.979706897,0.965667278,0.956266931,130.9482474,103.453399,0
98.3985,13.96705043,1.738087778,0.460577873,101.2741,12.56635067,2.458550604,0.636999515,103.7733,11.5183205,2.891184993,0.711672969,9.200343134,9.20275017,9.204276874,142,143,143,0.985362746,0.987034158,0.974669909,195.0784978,157.9131692,0
148.3836,20.4252846,-0.244835216,0.042129388,149.5805,19.35260499,-0.257661475,0.115297117,150.5616,18.39853813,-0.120093989,0.111746895,9.200800086,9.201947922,9.202853812,150,136,134,0.989374417,0.988759673,0.970913895,417.192251,374.5233198,0
148.3185,29.77616258,-0.242064674,-0.276237365,149.4298,26.20792002,-0.054542244,-0.319742261,148.2752,23.4713584,0.352915268,-0.469253078,9.189360743,9.194395427,9.197289446,180,173,172,0.991405891,0.989345179,0.974940387,886.6198578,686.855072,1
74.2828,14.00468579,19.05860512,3.919045955,80.9235,12.71412001,20.3273153,4.08674337,85.8735,12.00772659,20.46029409,4.087781013,9.195510773,9.199865581,9.201921144,146,136,132,0.919810845,0.926992446,0.902209898,196.1312242,161.6488478,0
127.7058,23.06658723,0.406988388,-0.670734874,127.0632,22.69696468,0.573587706,-0.719611208,125.8138,20.97736708,0.658199782,-0.693486209,9.192980717,9.193309484,9.195607731,168,163,155,0.972642392,0.980929248,0.928583571,532.0674464,515.1522058,1
126.9081,32.82792492,-0.240835306,0.297595391,129.5232,32.19733625,-0.124399782,0.185087327,130.4793,31.5391308,-0.04184005,0.081565675,9.176703592,9.178944306,9.180386868,192,193,196,0.987077851,0.99203555,0.966781034,1077.672654,1036.668462,1
123.8529,24.94819957,-0.048044542,0.469879663,123.8344,22.75131593,0.050623044,0.534918836,123.3656,20.80080135,0.251678764,0.605738291,9.190307725,9.193749951,9.196411216,175,165,153,0.993623817,0.993841674,0.987548262,622.4126616,517.6223766,0
129.5316,38.16792896,-0.476584971,0.055297953,128.1654,35.54401276,-0.294778453,0.005419456,125.572,30.59064589,-0.255233681,-0.296449265,9.165427295,9.170391413,9.178918653,208,206,196,0.99104823,0.98436927,0.963956714,1456.790801,1263.376843,1
173.8608,40.47185471,0.209260639,-0.755563537,164.0349,40.61815459,0.234956517,-0.71491027,155.3959,38.50079692,0.272206524,-0.637046102,9.18054392,9.176417616,9.176602042,215,217,215,0.986105045,0.987004203,0.957132484,1637.971023,1649.834482,1
132.3295,24.3567389,0.668468533,-0.707963889,129.0566,22.89641886,0.952782825,-0.7604914,124.7315,20.74448379,1.439979877,-0.811061795,9.192172788,9.193434491,9.195495425,181,175,174,0.982382543,0.969540569,0.92081033,593.2507298,524.2459964,1
136.2983,35.1862575,-0.342459324,-0.271172437,133.7675,33.67960278,-0.38409436,-0.212013101,130.6464,30.37053452,-0.43791113,-0.137016772,9.175014991,9.177032666,9.182326174,191,192,170,0.994312199,0.992824253,0.983831669,1238.072717,1134.315644,0
148.576,29.60302052,-0.191983966,-0.054164499,146.5687,28.13165264,0.033387195,0.064166255,145.1052,26.26705794,0.416796689,0.211984119,9.190018951,9.191638649,9.193862895,188,180,177,0.987509056,0.985028741,0.957277284,876.338824,791.3898803,0
112.7691,17.88547414,2.42583626,1.146606726,118.7413,17.43579004,2.331585497,1.284858482,124.3928,17.03066376,2.323920645,1.305034791,9.198289314,9.200069042,9.201398281,145,142,140,0.964791422,0.981387828,0.933179163,319.8901852,304.0067743,0
123.6978,33.56060302,0.228114901,0.693428534,123.7807,32.76362018,0.334717802,0.706026018,124.3561,31.90497285,0.467711747,0.706028688,9.174577374,9.176306463,9.178319383,193,193,194,0.993190121,0.992803569,0.98038601,1126.314075,1073.454808,0
125.3929,32.95190024,-0.264187505,0.255891415,123.9503,30.67932577,-0.240605517,0.269378055,123.7042,28.87369915,-0.202556154,0.225174132,9.175485854,9.179530532,9.182874938,178,169,169,0.992878514,0.991367761,0.979511187,1085.82773,941.2210299,0
132.5477,27.27312825,0.200617181,0.267596728,132.3726,24.67271305,0.383176945,0.374242345,131.0071,22.71415087,0.838318509,0.490220329,9.189108112,9.193069219,9.195484856,214,194,192,0.991568173,0.993806577,0.983627169,743.8235247,608.7427692,0
116.3216,52.22605838,-0.838008443,0.408186433,114.819,51.16873302,-0.800301505,0.399794785,113.0265,49.26991169,-0.761868936,0.37595899,9.108252669,9.109470673,9.113459632,242,244,239,0.997638103,0.997636929,0.993317984,2727.561173,2618.239239,1
126.692,23.80724125,0.281122184,-0.630266934,125.7512,22.36029737,0.606873099,-0.755657689,124.3271,19.6027678,1.266410772,-0.97373871,9.191538171,9.193424743,9.196984106,170,167,159,0.995635748,0.983832412,0.969370752,566.784736,499.9828986,1
104.6576,14.97969834,9.811481566,2.262748639,106.4408,13.73288372,9.113819235,2.194626719,107.5949,12.66102658,8.974257617,2.152135321,9.20088477,9.202596821,9.203856818,156,142,140,0.979923551,0.982637098,0.968658355,224.3913622,188.5920954,0
121.7244,19.86907257,1.544604451,0.296084948,122.4379,20.40574291,1.723332674,0.342496702,123.1902,19.74988668,1.980475862,0.389659733,9.196965851,9.196420196,9.197491096,212,216,215,0.990972477,0.992252304,0.982299353,394.7800446,416.3943436,0
121.7708,34.14342202,0.305501777,0.593604931,123.2535,33.54308033,0.313947591,0.624357868,127.5236,32.78550965,0.336304821,0.610351714,9.171679299,9.174066234,9.177936611,217,215,212,0.992824159,0.994721007,0.985777782,1165.773267,1125.138238,0
84.8397,18.35939007,3.864324747,1.403251215,101.9978,18.23763129,3.693270036,1.314700164,114.8595,17.86908391,3.540186767,1.238699062,9.188389847,9.195171532,9.198762614,169,166,165,0.970316876,0.985113478,0.945366654,337.0672039,332.6111952,0
87.5727,19.2222297,7.068351592,1.944855554,103.8681,18.67958518,6.938430519,1.886835909,116.325,17.93572901,6.853926301,1.836029361,9.188400114,9.195393814,9.199237514,172,171,162,0.965057978,0.981437239,0.931348855,369.4941147,348.9269024,0
125.9069,17.0603292,0.705690439,0.010343774,125.0863,16.02497589,1.061782942,-0.046043715,124.7917,14.12194431,1.814790675,-0.145665224,9.201051259,9.202017222,9.20382886,153,154,149,0.994376999,0.974433087,0.957528518,291.0548324,256.7998523,1
132.8364,50.07370003,-0.797138713,0.168132987,131.9508,48.62554657,-0.75456211,0.126235295,130.4174,46.23289064,-0.684285219,0.063503307,9.136329173,9.13923731,9.144106104,248,251,242,0.997546179,0.99712468,0.992382528,2507.375435,2364.443779,1
113.7703,25.66751133,2.071647675,1.254806295,113.6068,23.89505794,2.409196361,1.320445679,113.4257,21.91464988,2.790053893,1.35056515,9.186469085,9.18959796,9.192778752,197,190,189,0.983125797,0.98465586,0.962144416,658.8211379,570.9737938,0
138.986,32.40079326,-0.180481406,0.081598981,136.0217,31.1503552,-0.160646976,0.105665519,133.1471,28.73048314,-0.111679687,0.164775924,9.182590646,9.183633474,9.186794924,207,202,189,0.994252801,0.993445338,0.985808522,1049.811404,970.3446291,0
127.0446,40.66499737,-0.30765212,-0.113837064,122.7445,37.84508449,-0.280298625,-0.087984859,118.92,36.94742481,-0.211519625,-0.080615776,9.155637524,9.160001721,9.159169087,225,208,203,0.989611823,0.983795782,0.96185019,1653.642011,1432.25042,1
137.8782,20.14908347,1.679971041,-1.109946916,135.3219,19.03376159,1.834620731,-1.104869185,131.313,16.94026656,2.115882366,-1.070163863,9.198842184,9.199722818,9.201480528,163,156,151,0.988110417,0.972496836,0.942400034,405.9855648,362.2840804,1
132.171,34.60788001,-0.253842455,0.026413689,129.9043,34.03455217,-0.23014141,0.007564247,129.0716,32.16732618,-0.081008039,-0.051801918,9.174897045,9.174762554,9.178014906,210,211,219,0.994385598,0.992597428,0.984571312,1197.705359,1158.350742,0
107.1304,13.75347214,0.433788491,-0.222032072,104.5088,14.3410154,0.419542891,0.040115552,109.3091,16.71699008,0.312440002,0.311632277,9.201931699,9.200834042,9.198682296,123,121,124,0.982836186,0.973348169,0.939358797,189.1579958,205.6647226,0
72.0857,10.82748149,13.56409811,2.45748454,78.0222,8.778718993,10.8347254,1.557394224,82.7384,7.591532483,10.06976992,0.770289372,9.19990511,9.204212328,9.206150701,120,111,105,0.937740501,0.940800678,0.925082373,117.2343555,77.06590716,0
128.3121,38.39910798,-0.862446313,0.550999029,126.9951,35.17682584,-0.836569633,0.571547358,126.7003,31.23981882,-0.784762367,0.576413657,9.166773544,9.173077232,9.180783771,165,159,151,0.991977877,0.992998569,0.978085828,1474.491494,1237.409076,1
123.9157,37.33825376,-1.055215247,0.075180644,124.7632,35.38056141,-1.041707475,0.117910821,124.9577,32.5639081,-0.978602299,0.133633345,9.163871714,9.169487606,9.175979983,184,179,178,0.997461583,0.995979856,0.990574363,1394.145194,1251.784126,1
129.5015,24.56039897,-0.00474412,-0.496134343,127.4396,22.75284931,0.317436982,-0.581849319,124.8097,19.85089131,0.954274118,-0.671508359,9.191377719,9.193485062,9.196968483,169,165,165,0.990070457,0.975808719,0.945802651,603.2131978,517.6921518,1
115.0382,33.31809329,0.36873544,0.641339204,115.2116,31.29270563,0.457549166,0.599670473,115.5127,29.8628036,0.556367875,0.5248425,9.169189364,9.173994453,9.17716405,215,215,217,0.991595319,0.991161707,0.976051289,1110.095341,979.2334254,1
184.9517,22.87194716,-0.350662961,-0.674102687,180.4953,21.42484954,-0.164860282,-0.748977874,180.2107,18.93292121,0.196445496,-0.838454385,9.202422007,9.203032455,9.204622321,138,136,132,0.993294819,0.978471372,0.95714029,523.1259671,459.0241779,1
134.4544,33.57485548,-0.895902275,0.150145543,134.1679,31.79745445,-0.793157944,0.10072829,131.993,29.83371501,-0.610579224,-0.011014856,9.178838856,9.18186062,9.184195044,169,164,162,0.995216854,0.990107396,0.978627933,1127.270921,1011.07811,1
172.3038,15.57047544,4.542887255,-1.707919271,172.6004,15.95198169,4.544033383,-1.668681673,172.4499,15.37285562,4.479362231,-1.666168133,9.205991436,9.205787764,9.206118105,148,151,144,0.98491194,0.990231221,0.979333456,242.4397056,254.4657198,0
132.9471,31.92737856,-0.650804206,-0.207598986,131.5035,30.45631606,-0.460107305,-0.108332366,128.7688,28.12816998,-0.174392933,0.024776675,9.180283059,9.182630102,9.185971191,187,190,191,0.993208928,0.992658423,0.983457327,1019.357502,927.5871878,1
95.9538,27.0374974,2.109194964,1.334391369,95.9815,25.57875989,2.186779846,1.325688538,96.1094,23.70520263,2.084476206,1.258500012,9.173681138,9.177406472,9.181870018,192,185,180,0.983455179,0.977500073,0.939019242,731.0262656,654.2729578,1
121.4014,32.13195105,-0.661064372,0.043340192,116.0903,27.8275609,-0.509980021,0.060216184,112.2941,26.10147132,-0.089838514,-0.025552112,9.174342906,9.180990881,9.182455964,184,160,158,0.978241628,0.971092006,0.92001694,1032.462278,774.3731459,1
116.1281,30.62738791,-0.459813692,0.512894774,116.7299,27.86471866,-0.441984997,0.558025956,117.5689,25.45465876,-0.443359893,0.542192973,9.176214549,9.182501234,9.187400703,159,156,157,0.993524583,0.994075022,0.983661183,938.0368904,776.442546,1
125.0047,39.43735384,-0.414783548,0.407404415,122.9288,36.79444701,-0.280854754,0.449178698,121.8324,34.93045248,0.030941843,0.40254396,9.16051255,9.165749584,9.169039499,215,206,221,0.993399072,0.992385907,0.981255305,1555.304878,1353.831331,1
167.6051,33.19180854,-0.071853995,-0.939928421,155.4923,25.58028813,-0.036032803,-0.960501176,125.3802,13.83875168,0.042083538,-0.702303375,9.189018997,9.195869627,9.20404932,150,120,83,0.982838935,0.838742407,0.765162915,1101.696154,654.3511407,0
118.4698,38.07778208,-0.180755451,-0.040515347,116.5396,37.99003595,-0.116274241,-0.076006253,115.9701,36.80537197,-0.043920531,-0.070992238,9.155108941,9.152953663,9.156158835,236,241,242,0.996656743,0.997291985,0.994250907,1449.917488,1443.242832,1
129.4169,48.57555038,-0.748862425,0.145519974,127.5642,46.16940847,-0.661449376,0.092029882,125.2165,43.83990908,-0.542322055,0.034861122,9.136609236,9.141344772,9.145314072,239,234,231,0.993748947,0.993600001,0.97922834,2359.584094,2131.614278,1
128.505,39.45337723,-0.655339325,0.241777641,126.2477,35.77266477,-0.563185605,0.183466942,124.1748,33.38293044,-0.378653532,0.08570008,9.162519701,9.169464586,9.173187913,210,202,205,0.994049729,0.992992866,0.981784239,1556.568975,1279.683545,1
102.6553,42.42142244,-0.501032564,0.152215596,101.9217,42.76897905,-0.535980917,0.12498295,103.0089,42.46397321,-0.588265018,0.11079337,9.119653381,9.116130709,9.119708891,240,241,239,0.996363242,0.996933519,0.991323402,1799.577082,1829.185569,1
130.812,37.92020907,-0.380904076,0.155283252,130.0267,37.18810814,-0.33263649,0.142551297,128.8326,35.74266047,-0.226961976,0.091164429,9.167216352,9.168303897,9.170560781,220,222,228,0.994186142,0.993244151,0.983316681,1437.942256,1382.955387,1
129.5156,32.26963211,-0.20504771,0.166039512,127.8927,31.0153347,-0.202291071,0.204339768,126.9469,29.87308622,-0.125960991,0.226195073,9.178773855,9.180578696,9.182377646,195,186,179,0.992063695,0.991208707,0.979171021,1041.329157,961.9509867,0
126.0795,33.54437926,-0.560727566,0.22317362,125.9815,32.07123879,-0.225686756,0.342771833,128.395,29.82448616,-0.013634034,0.404684051,9.174659651,9.177981943,9.183552233,187,198,196,0.993804608,0.994371334,0.986525722,1125.22538,1028.564358,1
143.3211,28.51508714,0.551614648,0.847746549,143.4285,27.19308897,0.592001415,0.877510529,141.8897,27.48420153,0.705196611,0.906628854,9.191259792,9.193031993,9.192308193,186,177,182,0.991989571,0.995311449,0.988547843,813.1101948,739.4640878,0
125.66,51.32058846,-0.896334096,0.109035207,123.231,49.30511372,-0.869301093,0.050291531,121.4481,47.0115997,-0.827744749,-0.009125743,9.122302063,9.12511142,9.130032327,252,241,242,0.993228105,0.99813202,0.990822824,2633.8028,2430.994239,1
